id,product_name,brand,category,product_url,ingredient_raw,price
139,House of Hur Glow Ampoule Tint,House of Hur,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/house-of-hur-glow-ampoule-tint,"Water, Diphenyl Dimethicone, Diglycerin, Octyldodecanol, Hydrogenated Polyisobutene, Phenyl Trimethicone, Hydrogenated Polycyclopentadiene, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Polysorbate 60, Sorbitan Isostearate, Trimethylsiloxysilicate, Dimethicone, Pentylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Ceteareth-20, Ethylcellulose, Titanium Dioxide (Ci 77891), Aluminum Hydroxide, Ammonium Polyacrylate, Butylene Glycol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Tocopherol, Yellow 6 (Ci 15985), Yellow 5 (Ci 19140), Red 33 (Ci 17200), Trisodium Ethylenediamine Disuccinate, Propanediol, 1,2-Hexanediol, Honey Extract, Riboflavin, Pyridoxine, Folic Acid, Pantothenic Acid, Thiamine Hcl, Niacinamide, Ascorbic Acid, Cyanocobalamin, Biotin, Linoleic Acid, Retinol, Menadione, Glutathione, Bioflavonoids, Blue 1 (Ci 42090).",
140,Cell Fusion C Aquatica Stick Sunscreen,Cell Fusion C,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/cell-fusion-c-aquatica-stick-sunscreen,"Water, Coco-Caprylate/Caprate, Dibutyl Adipate, Synthetic Wax, Butyloctyl Salicylate, Polymethylsilsesquioxane, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Butylene Glycol, Ethylhexyl Triazone, Ozokerite, Niacinamide, Vinyl Dimethicone, Polysilicone-15, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Allantoin, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Mentha Aquatica Extract, Oryza Sativa (Rice) Bran Oil, Sodium Hyaluronate, 1,2-Hexanediol, Sodium Chloride, Polyglyceryl-5 Polyricinoleate, Glyceryl Caprylate, Caprylyl Glycol, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Ethylhexylglycerin, Adenosine, Tocopherol, Dipropylene Glycol.",
141,Natural Sublime Facial Cleanser,Avoskin,#fragrance & essentialoil-free,https://www.skincarisma.com/products/natural-sublime-facial-cleanser,"Water, Cocamidopropyl Betaine, Glycerin, Lauramidopropyl Hydroxysultaine, Sodium Cocoyl Glycinate, Sodium Chloride, Hydroxypropyl Methylcellulose, Niacinamide, Disodium Cocoyl Glutamate, Polysorbate 20, Citric Acid, Coconut Acid, Sodium Cocoate, Xanthan Gum, Pentylene Glycol, Saccharide Isomerate, Butylene Glycol, Sodium Benzoate, Aloe Barbadensis Leaf Extract, Hydrolyzed Vegetable Protein, Disodium EDTA, Sodium Bisulfite, Cereus Grandiflorus (Cactus) Flower Extract, Potassium Sorbate, Sodium Hyaluronate, Sclerocarya Birrea Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Rosa Damascena Flower Water, Rosa Damascena Flower Oil",
142,TonyMoly Barrier Rebalancing Toner,TonyMoly,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/tonymoly-barrier-rebalancing-toner,"Aqua, Glycerin, 1, 2-Hexanediol, Propanediol, Niacinamide, Dipropylene Glycol, Propolis Extract, Butylene Glycol, Polyglyceryl-4 Caprate, Xanthan Gum, Saccharomyces Ferment Filtrate, Scrophularia Buergeriana Extract, Honey Extract, Lactobacillus Ferment Lysate, Centella Asiatica Extract, Adenosine, Portulaca Oleracea Extract, Vitex Agnus Castus Extract, Chamomilla Recutita (Matricaria) Flower Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Vinyl Dimethicone, Pyrus Communis (Pear) Fruit Extract, Panthenol, Curcuma Longa (Turmeric) Root Extract, 3-O-Ethyl Ascorbic Acid, Rosa Damascena Flower Water, Prunus Persica (Peach) Fruit Extract, Sodium Hyaluronate, Phellinus Linteus Extract, Arctium Lappa Root Extract, Cetyl Ethylhexanoate, Jasminum Officinale (Jasmine) Flower Water, Polyglyceryl-4 Oleate, Dextrin, Theobroma Cacao (Cocoa) Extract, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Hedera Helix (Ivy) Leaf/Stem Extract, Camellia Sinensis Leaf Extract, Corallina Officinalis Extract, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Ceramide NP, Beta-Glucan.",
143,Erha Eternalips,Erha,"#fragrance & essentialoil-free, #alcohol-free, #sulfate-free",https://www.skincarisma.com/products/erha-eternalips,"Petrolatum, Ethylhexyl Methoxycinnamate, Ceresin, Lanolin, Squalane, Dextrin Palmitate, Butyl Methoxydibenzoylmethane, Cera Microcristallina, Polyisobutene, Octyldodecanol, Echium Plantagineum Seed Oil, Helianthus Annuus Seed Oil Unsaponifiables, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Tocopherol, Candelilla (Euphorbia Cerifera) Wax, Propylene Glycol, Aqua, Aloe Barbadensis Leaf Extract, Dipalmitoyl Hydroxyproline, Cetyl Dimethicone, Ubiquinone, Propylparaben.",
144,Avoskin Your Skin Bae Salicylic Acid 2% + Zinc,Avoskin,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/avoskin-your-skin-bae-salicylic-acid-2-zinc,"Water, Glycerin, Butylene Glycol, Salicylic Acid, Hydroxyethyl Cellulose, Biosaccharide Gum-1, Polysorbate 20, Zinc Pca, Sodium Benzoate, Disodium EDTA, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Tocopheryl Acetate, Sodium Bisulfite, Propylene Glycol.",
145,Your Skin Bae Niacinamide 12% + Centella,Avoskin,#fragrance & essentialoil-free,https://www.skincarisma.com/products/your-skin-bae-niacinamide-12-centella,"Water, Niacinamide, Glycerin, Butylene Glycol, Biosaccharide Gum-1, Hydroxyethyl Cellulose, Centella Asiatica Extract, Phenoxyethanol, Chlorphenesin, Disodium EDTA, Sodium Bisulfite, 1,2-Hexanediol",
146,Mugwort B3 Clay Stick Mask,The Originote,"#paraben-free, #sulfate-free, #silicone-free, #alcohol-free",https://www.skincarisma.com/products/mugwort-b3-clay-stick-mask,"Water, Kaolin, Butylene Glycol, Glycerin, Propylene Glycol, Diatomaceous Earth, Sodium Stearate, Titanium Dioxide, PEG-8, VP/VA Copolymer, CI 77288, Silica, Charcoal, CI 77492, Mica, Alumina, Chlorphenesin, Niacinamide, Salicylic Acid, Artemisia Argyi Leaf Extract, Parfum, Menthol, Centella Asiatica Extract, Propanediol, 1,2-Hexanediol, Zinc PCA, Nymphaea Caerulea Flower Water, Lactobacillus/Rice Ferment, Salix Alba Bark Extract, Bisabolol, Propolis Extract, Calendula Officinalis Flower Extract, Caprylhydroxamic Acid.",
147,Maybelline Foundation Dream Matte Mousse,Maybelline,"#fragrance & essentialoil-free, #sulfate-free",https://www.skincarisma.com/products/maybelline-foundation-dream-matte-mousse,"Cyclopentasiloxane, Dimethicone, Squalane, Dimethicone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Hydrogenated Jojoba Oil, Polymethylsilsesquioxane, Methyl Methacrylate Crosspolymer, Silica Dimethyl Silylate, Phenoxyethanol, Phenyl Trimethicone, Disodium Stearoyl Glutamate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Maltodextrin, Methylparaben, Aluminum Hydroxide, BHT, Ethylparaben, Propylparaben, Gossypium Herbaceum/Cotton Extract, Ci 77891/Titanium Dioxide, Ci 77491, Ci 77492, Ci 77499/Iron Oxides, Ci 77163/Bismuth Oxychloride].",
148,Kose Suncut UV Protect Mist SPF 50+ Pa+++,Kose,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/kose-suncut-uv-protect-mist-spf-50-pa,"Ethanol, Ethylhexyl Methoxycinnamate, Diethylhexyl Succinate, Alkyl Benzoate (C12-15), Dimethicone, Ethylhexyl Triazone, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Apricot Kernel Oil, Tocopherol, Retinyl Palmitate, Rosemary Leaf Extract, Acetic Acid, BHT, (Acrylates/Dimethicone) Copolymer, Corn Oil, Cyclomethicone, Squalane, Bisethylhexyloxyphenol Methoxyphenyl Triazine, Polysilicone-15, Mineral Oil.",
149,Cell Fusion C Toning Sun Cushion,Cell Fusion C,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/cell-fusion-c-toning-sun-cushion,"Water, Zinc Oxide, Caprylyl Methicone, Polypropylsilsesquioxane, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Phenyl Trimethicone, Ethylhexyl Salicylate, Coco-Caprylate/Caprate, Methyl Methacrylate Crosspolymer, Homosalate, Butyloctyl Salicylate, Propanediol, Niacinamide, Diethylhexyl 2,6-Naphthalate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Isododecane, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Disteardimonium Hectorite, Silica, Magnesium Sulfate, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-6 Polyhydroxystearate, Hydrated Silica, Sorbitan Sesquioleate, Triethoxycaprylylsilane, Aluminum Hydroxide, Hydrogen Dimethicone, Glyceryl Caprylate, Caprylyl Glycol, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Ethylhexylglycerin, Polyglycerin-6, Polyurethane-1, Dicaprylyl Carbonate, Adenosine, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Medica Vulgaris Peel Oil, Tocopherol, Salvia Sclarea (Clary) Oil, Artemisia Vulgaris Oil, Ascorbyl Palmitate, Anthemis Nobilis Flower Oil, Trehalose, Bisabolol, Glycerin, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10 Diisostearate, 1,2-Hexanediol, Polyglyceryl-10 Stearate, Sodium Hyaluronate, Panthenol, Menadione, Sodium Ascorbyl Phosphate, Hydroxypropyl Cyclodextrin, Hydroxypropyltrimonium Hyaluronate, Glutathione, Disodium EDTA, Sodium Acetylated Hyaluronate, Pyridoxine, Hydrolyzed Hyaluronic Acid, Folic Acid, Biotin, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Cyanocobalamin, Potassium Hyaluronate, Thiamine Hcl, Riboflavin, Linoleic Acid, Inositol, Beta-Carotene, Titanium Dioxide (Ci 77891), Iron Oxide Red, Iron Oxide Yellow, Limonene, Linalool.",
150,L'Oreal Paris Elvital Dream Length Wonder Water,L'Oreal Paris,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/l-oreal-paris-elvital-dream-length-wonder-water,"Propylene Glycol, Alcohol Denat, Myristyl Alcohol, Aqua/Water, Parfum/Fragrance, Dicaprylyl Carbonate, Tocopherol, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Hydroxycitronellal, Phenoxyethanol, Arginine Pca, Behentrimonium Chloride, Limonene, Benzyl Salicylate, Linalool, Benzyl Alcohol, Isopropyl Alcohol, Alpha-Isomethyl Ionone, Geraniol, Cetrimonium Chloride, Citronellol, Coumarin, Hexyl Cinnamal.",
151,Glycolic Acid Gel 10%,For Skin’s Sake (FSS),"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #silicone-free, #sulfate-free, #alcohol-free",https://www.skincarisma.com/products/glycolic-acid-gel-10,"Aqua (Water), Glycolic Acid, Propylene Glycol, Glycerin, Tranexamic Acid, Biosaccharide Gum-1, Polyacrylate Crosspolymer-11, Phenoxyethanol, Saccharide Isomerate, Hydroxyethylcellulose, Allantoin, Bis-PEG-18 Methyl Ether Dimethyl Silane, Panthenol, Triethylene Glycol, Sodium Hyaluronate, Citric Acid, Sodium Citrate",
152,Transparent lab Volume,Transparent lab,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/transparent-lab-volume,"Hydrogenated Polyisobutene, Neopentyl Glycol Dicaprylate/Dicaprate, Simmondsia Chinensis (Jojoba) Seed Oil, Dextrin Palmitate, C12-15 Alkyl Benzoate, Dipropylene Glycol Dibenzoate, Sodium Hyaluronate, Vanillyl Butyl Ether, Methyl Nicotinate, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Oil, Portulaca Pilosa Extract, Palmitoyl Tripeptide-38, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Cetearyl Ethylhexanoate, Sorbitan Isostearate, Aqua (Water), Propylene Glycol, Decylene Glycol, Sucrose Cocoate, PPG-15 Stearyl Ether Benzoate, PEG-8 Caprylic/Capric Glycerides, Octyldodeceth-25, Phenoxyethanol.",
153,Whitelab Retinol Treatment Serum,Whitelab,"#paraben-free, #sulfate-free",https://www.skincarisma.com/products/whitelab-retinol-treatment-serum,"Aqua, Cyclopentasiloxane, Methylpropanediol, Polysorbate 20, Polyglutamic Acid, Retinol, Ferulic Acid, Glycerin, Sodium PCA, Bisabolol, Soluble Collagen, Dipotassium Glycyrrhizate, Allantoin, Glucosyl Ceramide, Ceramide NP, Ceramide AP, Ceramide EOP, Phospholipids, Cholesterol, Phytosphingosine, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-10, Dipeptide-1, Acetyl Tetrapeptide-9, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Potassium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Ascorbyl Propyl Hyaluronate, Phenoxyethanol, C13-14 Alkane, Laureth-7, Polyacrylamide, Trimethylpentanediol/Adipic Acid Copolymer, BHT, DMDM Hydantoin, Parfum, Iodopropynyl Butylcarbamate, Carbomer.",
154,ROUND LAB Baby Mild Lotion,ROUND LAB,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/round-lab-baby-mild-lotion,"Purified Water, Glycerin, Dipropylene Glycol, Shea Butter, Diglycerin, Ethylhexyl Stearate, Polyglyceryl-3 Methylglucose Distearate, Neopentyl Glycol Diheptanoate, Methyl Trimethicone, Glyceryl Stearate, Betaine, Behenyl Alcohol, Oat Kernel Extract, Panthenol, Ceramide NP, Ceramide AS, Ceramide NS, Ceramide EOP, Ceramide AP, Ectoin, Beta-Glucan, Tetraacetylphytosphingosine, Glycosphingolipids, Cholesterol, Stearic Acid, Ethylhexylglycerin, Kelp Extract, Nasturtium Leaf Extract, Microcrystalline Cellulose, Sodium Stearoyl Glutamate, Tocopherol, Hydrogenated Lecithin, Methylpropanediol, Hydrolyzed Hyaluronic Acid, Cellulose Gum, Fructooligosaccharides, Caprylic/Capric Triglyceride, Mugwort Extract, Chamomile Flower Oil, Pine, Ho Leaf Oil, Cetearyl Alcohol, Hydroxyacetophenone, Tromethamine, 1,2 -Hexanediol, Disodium EDTA, Xanthan Gum, Carbomer.",
155,THE LAB by blanc doux Green Flavonoid 2.5 Pad,THE LAB by blanc doux,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/the-lab-by-blanc-doux-green-flavonoid-2-5-pad,"Water, Dipropylene Glycol, Glycerin, Propanediol, 1,2-Hexanediol, Hexylene Glycol, Hydroxyacetophenone, Allantoin, Xanthan Gum, Carbomer, Arginine, Citrus Unshiu Peel Extract, Dipotassium Glycyrrhizate, Disodium EDTA, Sodium Hyaluronate, Glucosyl Hesperidin, Butylene Glycol, Pyrus Malus (Apple) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract.",
156,Nurilab Acne Conclearing,Nurilab,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/nurilab-acne-conclearing,"Ethyl Alcohol, Aqua, Zinc Carbonate, Glycerin, Titanium Dioxide, Zinc Oxide, Pentylene Glycol, Silica, Talc, Salicylic Acid, Sulfur, Nelumbo Nucifera Leaf Extract, Camellia Sinensis Leaf Extract, Psidium Guajava Leaf Extract, Angelica Gigas Extract, Butylene Glycol, Propylene Glycol, Centella Asiatica Leaf Extract, Ci 77492, Phenoxyethanol, Avena Sativa (Oat) Kernel Extract, Aluminum Hydroxide, Hydrogen Dimethicone, Triethoxycaprylylsilane, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Ci 77491, 1,2-Hexanediol, Ci 77499, Methicone, Isopropyl Titanium Triisostearate, Citric Acid, Potassium Sorbate, Sodium Benzoate.",
157,Croia Brightening + Calming Moisturizer,Croia,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/croia-brightening-calming-moisturizer,"Aqua, Glycyrrhiza Glabra (Licorice) Root Extract, Niacinamide, Cyclopentasiloxane, Cetostearyl Alcohol, Dimethicone, Cetyl Alcohol, Glycerin, Butylene Glycol, Polysorbate 20, Caprylic/Capric Triglyceride, D-Panthenol, Sodium Polyacryloyldimethyl Taurate, Glyceryl Stearate, Phenoxyethanol, Ceramide NP, Sodium Hyaluronate, Sphingomonas Ferment Extract, Citric Acid, Triethylene Glycol, Allantoin.",
158,Victoria Beckham The Foundation Drops With Tfc8,Victoria Beckham,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/victoria-beckham-the-foundation-drops-with-tfc8,"Water/Aqua/Eau, Isoamyl Laurate, Coco-Caprylate/Caprate, Hydrogenated Ethylhexyl Olivate, Propanediol, Ethylhexyl Polyhydroxystearate, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-4 Isostearate, Shea Butter Ethyl Esters, Polyglyceryl-2 Triisostearate, Caprylic/Capric Triglyceride, Sorbitan Isostearate, Synthetic Fluorphlogopite, Mica, Disteardimonium Hectorite, Glycerin, Echinacea Purpurea Extract, Acmella Oleracea Extract, Olea Europaea (Olive) Leaf Extract, Dimethyl Isosorbide, Squalane, Polyglyceryl-2 Tetraisostearate, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Phytate, Lauroyl Lysine, Hydrolyzed Rice Protein, Opuntia Ficus-Indica Stem Extract, Pentylene Glycol, Arginine, Glycine, Lysine, Oligopeptide-177, Oligopeptide-4, Phenylalanine, Sisymbrium Irio Seed Oil, Hydrogenated Olive Oil Unsaponifiables, Tocopheryl Acetate, Glyceryl Ricinoleate, Lecithin, Butylene Glycol, Xanthan Gum, 1,2-Hexanediol, Caprylyl Glycol, Phenylpropanol, Sodium Dehydroacetate, Sodium Chloride, Tocopherol, Potassium Sorbate, Sodium Hydroxide, Aluminum Hydroxide, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).",
159,Haruharu WONDER Sunscreen,Haruharu WONDER,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/haruharu-wonder-sunscreen,"Water, Alcohol Denat, Dipropylene Glycol, Carbomer, Quaternium-60, Propylene Glycol, PPG-26-Buteth-26, Magnesium Sulfate, Cetrimonium Chloride, PEG-40 Hydrogenated Castor Oil, Disodium EDTA, Oryza Sativa (Rice) Extract (100Ppm), Vigna Radiata Seed Extract (100Ppm), Glycine Soja (Soybean) Seed Extract (100Ppm), Fragrance.",
160,ROUND LAB 1025 Water Gel Hydration Mask,ROUND LAB,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/round-lab-1025-water-gel-hydration-mask,"Water, Glycerin, Dipropylene Glycol, Butylene Glycol, 1,2-Hexanediol, Sea Water, Hydroxypropyltrimonium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate, Protease, Leucine, Lysine, Phenylalanine, Tryptophan, Valine, Threonine, Isoleucine, Methionine, Allantoin, Betaine, Panthenol, Dipotassium Glycyrrhizate, Glucose, Xylitylglucoside, Anhydroxylitol, Xylitol, Ethylhexylglycerin, Sodium Phytate, Carbomer, Arginine.",
161,Scarlett Whitening Ultra Light Daily Sunscreen,Scarlett Whitening,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/scarlett-whitening-ultra-light-daily-sunscreen,"Water, Ethylhexyl Methoxycinnamate, Glyserin, Butylmethoxydibenzoylmethane, Niacinamide, Silica, Polymethyl Methacrylate, Octocrylene, Propanediol, Panthenol, Butylene Glycol, Ammonium Acryloyldimethyl Taurate Vp Copolymer, Allantoin, Phenoxyethanol, Caprylyl Glycol, Xanthan Gum, Theobroma Cacao Seed Extract, 1,2-Hexanediol, Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Titanium Dioxide, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, PEG-9 Diglycidyl Ether/Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Aluminium Hydroxide, Stearic Acid, Ceteareth-25, Cetyl Alcohol, Behenic Acid, Ceramide NP, Cholesterol, Ceramide NS, Ethylhexylglycerin, Ceramide EOP, Ceramide AP, Copper Tripeptide-1, Ceramide EOS, Dimethylsilanol Hyaluronate, Acetyl Hexapeptide-8, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Sodium Benzoate.",
162,sudocream Antiseptic Healing Cream,sudocream,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/sudocream-antiseptic-healing-cream,"Aqua, Paraffinum Liquidum, Zinc Oxide, Paraffin, Lanolin, Ozokerite, Sorbitan Sesquioleate, Benzyl Benzoate, Synthetic Beeswax, Benzyl Alcohol, Propylene Glycol, Benzyl Cinnamate, Parfum, Linalyl Acetate, Citric Acid, BHA, BHT.",
163,Derma Poriënzuiverende Reinigingsgel,Kruidvat,#fragrance & essentialoil-free,https://www.skincarisma.com/products/derma-porienzuiverende-reinigingsgel,"Water, Coco-Glucoside, Disodium Cocoyl Glutamate, Glycerin, Salicylic Acid, Isopentyldiol, Decyl Glucoside, Citric Acid, Cellulose Gum, Niacinamide, Saccharide Isomerate, Inulin, Glucose, Fructose, Sodium Hydroxide, Sodium Benzoate, Potassium Sorbate, Xanthan Gum, Kaolin, Tetrasodium Glutamate Diacetate, Cellulose, Sodium Hyaluronate, Sodium Citrate.",€5.99
164,B-Lab Matcha Hydrating Real Sun Stick,B-Lab,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/b-lab-matcha-hydrating-real-sun-stick,"Water, Dicaprylyl Carbonate, Synthetic Wax, Dibutyl Adipate, Dipropylene Glycol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Butyloctyl Salicylate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Ozokerite, Camellia Sinensis Leaf Extract, (-)-Alpha-Bisabolol, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Sodium Chloride, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Caprylyl Glycol, 1,2-Hexanediol, Butylene Glycol, Mesembryanthemum Crystallinum Extract, Ethylhexylglycerin, Adenosine.",
165,Maybelline New York Gel Liner,Maybelline New York,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/maybelline-new-york-gel-liner,"Cyclopentasiloxane, Polypropylsilsesquioxane, Ceresin, Isododecane, Cyclohexasiloxane, Caprylyl Methicone, Synthetic Fluorphlogopite, Silica Silylate, Disteardimonium Hectorite, Disodium Stearoyl Glutamate, Propylene Carbonate, Candelilla Cera/Candelilla Wax/Cire De Candelilla, Caprylyl Glycol, Aluminum Hydroxide, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Silica, Tin Oxide, Ci 77491, Ci 77492, Ci 77499/Iron Oxides, Mica, Ci 77891/Titanium Dioxide, Ci 77007/Ultramarines, Ci 77510/Ferric Ferrocyanide, CI 77288/Chromium Oxide Greens, Ci 77289/Chromium Hydroxide Green, Ci 77742/Manganese Violet, Ci 42090/Blue 1 Lake, Ci 19140/Yellow 5 Lake, Ci 77510/Ferric Ammonium Ferrocyanide.",
166,Amaterasun Lip Oil,Amaterasun,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/amaterasun-lip-oil,"Polybutene, Triethylhexanoin, Diisostearyl Malate, Ethylhexyl Methoxycinnamate, Homosalate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Dextrin Palmitate, Phenoxyethanol, Fragrance(Parfum), Tocopheryl Acetate, Ethylhexylglycerin, BHT, Helianthus Annuus (Sunflower) Seed Oil, Camellia Japonica Seed Oil, Rosa Canina Fruit Oil, Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Squalane, Argania Spinosa Kernel Oil, Persea Gratissima (Avocado) Oil, Calendula Officinalis Flower Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Integrifolia Seed Oil, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Hydrogenated Castor Oil, Bisabolol, Ascorbic Acid, Ethyl Ferulate, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract.",
167,Oasea Laboratories Squalane Barrier Hydra Toner,Oasea Laboratories,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/oasea-laboratories-squalane-barrier-hydra-toner,"Aqua, Glycerin, Niacinamide, Butylene Glycol, Babassu Oil Glycereth-8 Esters, Propanediol, 1,2-Hexanediol, Sodium Hyaluronate, Caprylhydroxamic Acid, Inulin, Squalane, Disodium EDTA, Lactobacillus Ferment Lysate, Palmitoyl Hexapeptide-12.",
